code,name,date,nums,nlast,count,clast,amount,ratio,year,quarter
600329,中新药业,2013-09-30,1,-54,39.99,-2585.20,533.50,0.07,2013,3
600323,瀚蓝环境,2013-09-30,2,-3,77.83,70.37,605.52,0.12,2013,3
600315,上海家化,2013-09-30,68,-157,21050.42,-7352.49,913798.64,31.36,2013,3
600312,平高电气,2013-09-30,7,-80,2144.88,-11778.12,20526.51,2.62,2013,3
600309,万华化学,2013-09-30,25,-179,22292.55,-20756.86,362253.99,10.31,2013,3
600305,恒顺醋业,2013-09-30,2,-20,181.27,-1696.26,5530.41,0.30,2013,3
600303,曙光股份,2013-09-30,1,-12,12.20,-345.53,53.92,0.02,2013,3
600292,远达环保,2013-09-30,5,-78,1077.97,-4676.25,21225.31,1.38,2013,3
600289,亿阳信通,2013-09-30,1,-26,49.00,-1280.42,421.89,0.09,2013,3
600284,浦东建设,2013-09-30,3,-44,19.00,-3944.86,240.73,0.03,2013,3
600280,中央商场,2013-09-30,2,-27,817.01,-2862.12,12573.81,0.71,2013,3
600277,亿利洁能,2013-09-30,3,-18,123.92,-13.05,864.93,0.06,2013,3
600276,恒瑞医药,2013-09-30,62,-165,13909.24,-8964.60,505879.13,5.94,2013,3
600271,航天信息,2013-09-30,7,-90,125.83,-4672.11,2305.25,0.07,2013,3
600267,海正药业,2013-09-30,17,-100,2476.36,-10153.63,47100.33,2.56,2013,3
600266,北京城建,2013-09-30,7,-89,12054.69,-5645.99,126333.19,7.95,2013,3
600261,阳光照明,2013-09-30,10,-136,3700.93,-12014.70,43707.95,2.55,2013,3
600259,广晟有色,2013-09-30,2,-71,32.00,-519.37,1430.40,0.12,2013,3
600256,广汇能源,2013-09-30,30,-158,33986.88,-41964.81,320836.12,6.51,2013,3
600252,中恒集团,2013-09-30,25,-132,18144.28,-15086.96,271256.94,5.29,2013,3
600251,冠农股份,2013-09-30,1,-37,14.08,-846.97,228.29,0.02,2013,3
600240,华业资本,2013-09-30,12,-43,4209.29,-3371.47,20457.14,2.96,2013,3
600231,凌钢股份,2013-09-30,1,-28,121.80,-1146.26,399.51,0.08,2013,3
600223,鲁商置业,2013-09-30,1,-29,672.23,-2731.75,2971.24,0.67,2013,3
600221,海南航空,2013-09-30,1,-73,16488.18,-43563.19,33635.89,1.40,2013,3
600219,南山铝业,2013-09-30,2,-75,36.00,-4678.93,193.32,0.01,2013,3
600216,浙江医药,2013-09-30,2,-77,558.37,-2614.40,12513.02,0.60,2013,3
600208,新湖中宝,2013-09-30,7,-93,18271.44,-32589.23,62488.33,2.13,2013,3
600201,生物股份,2013-09-30,5,-19,572.33,-114.17,13243.79,1.01,2013,3
600196,复星医药,2013-09-30,15,-95,9158.41,-12755.63,127210.33,4.80,2013,3
600188,兖州煤业,2013-09-30,3,-100,1174.47,-2038.63,12449.42,0.40,2013,3
600187,国中水务,2013-09-30,1,-14,530.70,-2140.31,5666.85,0.36,2013,3
600185,格力地产,2013-09-30,1,0,222.20,-164.35,1693.16,0.14,2013,3
600180,瑞茂通,2013-09-30,1,-9,300.00,271.02,3572.94,0.34,2013,3
600177,雅戈尔,2013-09-30,2,-93,1199.99,-8044.52,8759.90,0.54,2013,3
600176,中国巨石,2013-09-30,2,-54,312.18,-4631.56,2484.93,0.13,2013,3
600172,黄河旋风,2013-09-30,1,-12,580.03,-323.24,3921.03,0.90,2013,3
600167,联美控股,2013-09-30,1,-12,383.57,-739.43,4422.56,1.82,2013,3
600166,福田汽车,2013-09-30,2,-82,185.98,-8078.85,985.72,0.03,2013,3
600162,香江控股,2013-09-30,1,-40,1610.00,-3086.90,11076.80,0.91,2013,3
600161,天坛生物,2013-09-30,3,-53,114.05,-1901.19,2206.93,0.22,2013,3
600157,永泰能源,2013-09-30,12,-101,5085.07,-5221.19,33561.48,1.11,2013,3
600153,建发股份,2013-09-30,8,-99,13368.57,-15045.04,94916.83,4.72,2013,3
600151,航天机电,2013-09-30,7,-34,2995.54,59.54,27618.87,2.40,2013,3
600150,中国船舶,2013-09-30,1,-78,1060.50,-2101.14,19545.01,0.77,2013,3
600149,廊坊发展,2013-09-30,3,-6,287.37,-57.89,2296.05,0.76,2013,3
600143,金发科技,2013-09-30,5,-89,9926.10,-10141.14,61641.06,3.88,2013,3
600139,西部资源,2013-09-30,13,-26,1755.98,1333.49,16383.26,2.65,2013,3
600138,中青旅,2013-09-30,10,-69,2532.10,-4975.76,42589.88,3.60,2013,3
600123,兰花科创,2013-09-30,8,-103,1796.47,-4021.52,23803.23,1.57,2013,3
600121,郑州煤电,2013-09-30,1,-38,6.86,-1033.46,37.39,0.01,2013,3
600118,中国卫星,2013-09-30,4,-83,983.14,-2673.66,14029.46,0.83,2013,3
600115,东方航空,2013-09-30,1,-84,304.00,-17280.67,890.72,0.04,2013,3
600112,天成控股,2013-09-30,1,-26,0.24,-406.91,2.85,0.00,2013,3
600111,北方稀土,2013-09-30,28,-88,4117.95,-4559.77,116126.24,1.13,2013,3
600110,诺德股份,2013-09-30,1,-30,7.00,-1148.72,44.10,0.01,2013,3
600109,国金证券,2013-09-30,3,-73,1976.90,-3259.04,24483.44,0.65,2013,3
600108,亚盛集团,2013-09-30,43,-129,15659.40,-36910.16,145162.62,8.04,2013,3
600104,上汽集团,2013-09-30,27,-180,14219.55,-45435.02,192390.56,1.29,2013,3
600100,同方股份,2013-09-30,3,-72,6518.32,-6028.67,60620.36,2.97,2013,3
600089,特变电工,2013-09-30,54,-79,21961.31,-12495.72,265073.07,6.86,2013,3
600088,中视传媒,2013-09-30,4,-40,506.52,-2627.93,12602.23,1.53,2013,3
600085,同仁堂,2013-09-30,31,-159,4598.42,-12752.45,101671.15,3.35,2013,3
600079,人福医药,2013-09-30,55,-113,13251.77,-8138.51,428277.36,12.53,2013,3
600073,上海梅林,2013-09-30,10,-50,9186.14,-1071.72,98659.17,9.80,2013,3
600067,冠城大通,2013-09-30,4,-116,2081.02,-17346.92,15524.44,1.43,2013,3
600066,宇通客车,2013-09-30,42,-171,19466.70,-18690.34,358187.29,10.23,2013,3
600062,华润双鹤,2013-09-30,14,-124,3499.50,-8860.63,73104.57,6.12,2013,3
600060,海信电器,2013-09-30,11,-81,11588.40,-10968.75,135816.00,8.86,2013,3
600059,古越龙山,2013-09-30,2,-46,370.60,-4309.68,4332.31,0.46,2013,3
600058,五矿发展,2013-09-30,5,-67,8.42,-2195.48,114.13,0.01,2013,3
600057,象屿股份,2013-09-30,1,-3,410.59,406.72,1847.64,0.37,2013,3
600056,中国医药,2013-09-30,3,-41,132.34,-223.97,2820.18,0.13,2013,3
600055,万东医疗,2013-09-30,2,-3,14.68,-28.53,189.50,0.04,2013,3
600050,中国联通,2013-09-30,11,-124,26227.07,-86033.68,86024.78,1.24,2013,3
600048,保利地产,2013-09-30,53,-243,41950.41,-87679.39,414470.03,3.90,2013,3
600038,中直股份,2013-09-30,1,-44,0.75,-487.31,19.30,0.00,2013,3
600037,歌华有线,2013-09-30,2,-43,260.48,-497.10,2487.55,0.22,2013,3
600036,招商银行,2013-09-30,140,-58,134997.49,-2915.19,1474172.64,6.54,2013,3
600031,三一重工,2013-09-30,7,-118,1607.62,-27821.89,12089.29,0.21,2013,3
600030,中信证券,2013-09-30,120,-70,56089.71,-13667.34,689342.57,5.71,2013,3
600028,中国石化,2013-09-30,34,-128,31270.22,-71393.47,138839.76,0.33,2013,3
600027,华电国际,2013-09-30,5,-88,12702.46,-28501.40,39250.61,1.87,2013,3
600026,中远海能,2013-09-30,1,-21,0.99,-524.20,4.43,0.00,2013,3
600019,宝钢股份,2013-09-30,2,-103,538.89,-32202.08,2263.35,0.03,2013,3
600018,上港集团,2013-09-30,1,-24,1500.09,-2152.22,8430.48,0.07,2013,3
600016,民生银行,2013-09-30,197,-50,210015.54,-25433.52,2007748.54,7.11,2013,3
600015,华夏银行,2013-09-30,9,-104,1370.53,-28856.43,10237.84,0.13,2013,3
600011,华能国际,2013-09-30,9,-124,16482.78,-30280.47,88512.53,1.57,2013,3
600010,包钢股份,2013-09-30,3,-88,285.99,-20833.09,1123.95,0.02,2013,3
600009,上海机场,2013-09-30,18,-86,3245.22,-9525.00,49100.19,2.97,2013,3
600007,中国国贸,2013-09-30,2,-16,1473.40,-1533.39,16605.23,1.46,2013,3
600000,浦发银行,2013-09-30,139,-50,103254.03,-29709.82,1041833.16,5.03,2013,3
300355,蒙草生态,2013-09-30,1,-8,0.13,-489.97,3.59,0.00,2013,3
300352,北信源,2013-09-30,1,-3,189.94,-24.60,5331.59,0.33,2013,3
300349,金卡股份,2013-09-30,3,-22,45.89,-812.45,2060.45,0.25,2013,3
300348,长亮科技,2013-09-30,1,-1,36.04,31.60,1203.74,0.20,2013,3
300347,泰格医药,2013-09-30,7,-19,137.43,-197.62,8760.98,0.31,2013,3
300346,南大光电,2013-09-30,1,-19,13.29,-645.53,466.48,0.08,2013,3
300342,天银机电,2013-09-30,2,0,41.92,11.99,1033.44,0.14,2013,3
300337,银邦股份,2013-09-30,5,-9,1390.35,-394.07,32742.77,1.69,2013,3
300336,新文化,2013-09-30,13,-13,210.02,-604.95,13084.07,0.42,2013,3
300335,迪森股份,2013-09-30,11,-14,527.34,-1185.98,10251.51,1.47,2013,3
300332,天壕环境,2013-09-30,4,-10,267.08,-701.37,3333.14,0.41,2013,3
300331,苏大维格,2013-09-30,4,-4,427.03,-278.85,16355.36,2.30,2013,3
300324,旋极信息,2013-09-30,3,-7,642.41,-140.28,21766.21,0.70,2013,3
300322,硕贝德,2013-09-30,1,-26,5.82,-1294.17,140.19,0.01,2013,3
300315,掌趣科技,2013-09-30,34,-56,5835.68,590.26,161961.84,2.40,2013,3
300314,戴维医疗,2013-09-30,3,-5,48.67,13.11,1409.11,0.17,2013,3
300309,吉艾科技,2013-09-30,2,-21,168.41,-1865.69,2999.33,0.39,2013,3
300307,慈星股份,2013-09-30,3,-7,488.13,242.29,4124.68,0.61,2013,3
300303,聚飞光电,2013-09-30,12,-42,1999.16,-2527.32,44161.45,2.91,2013,3
300301,长方集团,2013-09-30,1,-16,325.32,-882.33,3448.44,0.55,2013,3
300300,汉鼎宇佑,2013-09-30,3,-5,972.31,-1395.75,20797.67,2.54,2013,3
300298,三诺生物,2013-09-30,4,-36,116.49,-872.48,7040.84,0.35,2013,3
300296,利亚德,2013-09-30,2,-8,222.79,-635.46,4161.72,0.35,2013,3
300295,三六五网,2013-09-30,5,-4,181.68,-124.04,14713.88,0.95,2013,3
300291,华录百纳,2013-09-30,20,-20,482.38,-1178.28,27958.76,0.89,2013,3
300289,利德曼,2013-09-30,4,-21,496.89,-842.24,17018.35,1.27,2013,3
300288,朗玛信息,2013-09-30,4,-15,307.53,-79.04,23279.78,0.94,2013,3
300287,飞利信,2013-09-30,5,-28,1220.60,-924.67,38034.05,1.08,2013,3
300285,国瓷材料,2013-09-30,2,-18,370.54,-288.31,10226.80,1.45,2013,3
300274,阳光电源,2013-09-30,15,-39,2990.84,-2134.76,86345.58,2.50,2013,3
300273,和佳股份,2013-09-30,16,-78,5756.33,-6652.96,138036.74,7.34,2013,3
300272,开能环保,2013-09-30,1,-3,294.39,-120.41,3947.80,0.93,2013,3
300271,华宇软件,2013-09-30,7,-9,469.23,-1612.74,14353.84,0.76,2013,3
300267,尔康制药,2013-09-30,1,-28,285.00,-1399.97,6748.80,0.16,2013,3
300266,兴源环境,2013-09-30,1,-5,76.54,-175.28,1290.38,0.19,2013,3
300263,隆华节能,2013-09-30,5,-8,645.82,-482.20,15725.61,0.85,2013,3
300259,新天科技,2013-09-30,1,-22,15.30,-1874.64,228.74,0.03,2013,3
300257,开山股份,2013-09-30,3,-52,1278.92,-2377.04,45465.69,1.49,2013,3
300255,常山药业,2013-09-30,1,-25,176.84,-1744.91,4756.99,0.21,2013,3
300253,卫宁健康,2013-09-30,14,-50,1493.38,-1855.54,87466.99,1.81,2013,3
300252,金信诺,2013-09-30,1,-10,11.29,-900.40,169.30,0.03,2013,3
300251,光线传媒,2013-09-30,36,-26,3616.36,382.09,234122.90,1.23,2013,3
300246,宝莱特,2013-09-30,3,-3,28.00,-73.25,653.80,0.19,2013,3
300244,迪安诊断,2013-09-30,1,-25,50.39,-1009.79,2896.83,0.10,2013,3
300241,瑞丰光电,2013-09-30,2,-36,324.21,-1918.30,3835.39,1.49,2013,3
300238,冠昊生物,2013-09-30,2,-6,46.04,-178.24,1457.78,0.24,2013,3
300232,洲明科技,2013-09-30,2,-5,398.38,-205.45,6509.59,0.79,2013,3
300229,拓尔思,2013-09-30,1,-15,250.00,-731.03,4927.50,0.58,2013,3
300228,富瑞特装,2013-09-30,14,-88,2061.71,-1377.89,159967.92,4.38,2013,3
300227,光韵达,2013-09-30,2,-3,289.44,65.34,5563.09,2.13,2013,3
300226,上海钢联,2013-09-30,4,0,280.02,-13.48,11873.05,1.80,2013,3
300224,正海磁材,2013-09-30,2,-40,11.80,-1046.68,203.79,0.02,2013,3
300223,北京君正,2013-09-30,2,1,52.39,49.01,1348.01,0.31,2013,3
300222,科大智能,2013-09-30,1,-4,68.14,-135.77,845.66,0.17,2013,3
300219,鸿利智汇,2013-09-30,1,-18,43.63,-2180.25,352.07,0.07,2013,3
300217,东方电热,2013-09-30,2,-16,299.46,-1669.31,4758.44,0.24,2013,3
300215,电科院,2013-09-30,2,-17,875.54,-232.32,20225.01,1.15,2013,3
300212,易华录,2013-09-30,9,-51,1548.03,-4229.14,42029.02,4.81,2013,3
300210,森远股份,2013-09-30,1,-33,138.05,-1501.12,2899.04,0.57,2013,3
300207,欣旺达,2013-09-30,5,-50,510.56,-3170.33,13453.19,0.41,2013,3
300206,理邦仪器,2013-09-30,4,-21,526.65,-1166.43,15867.94,0.90,2013,3
300205,天喻信息,2013-09-30,11,-23,907.56,-2300.40,28742.37,2.11,2013,3
300202,聚龙股份,2013-09-30,6,-10,2164.25,-913.04,62178.77,3.94,2013,3
300199,翰宇药业,2013-09-30,1,-20,616.51,-644.35,11454.68,0.72,2013,3
300198,纳川股份,2013-09-30,3,-40,44.14,-4079.23,650.55,0.05,2013,3
300197,铁汉生态,2013-09-30,4,-57,514.77,-3060.68,13059.76,0.39,2013,3
300196,长海股份,2013-09-30,7,-21,420.46,-1740.33,9649.50,2.19,2013,3
300190,维尔利,2013-09-30,2,-6,40.00,-1082.34,642.40,0.12,2013,3
300188,美亚柏科,2013-09-30,5,-8,865.44,-46.45,14366.28,1.91,2013,3
300186,大华农,2013-09-30,1,-3,536.76,-50.49,4175.97,1.00,2013,3
300183,东软载波,2013-09-30,3,-21,84.99,-404.10,3022.12,0.19,2013,3
300182,捷成股份,2013-09-30,15,-47,1483.15,-2234.56,55069.53,0.81,2013,3
300181,佐力药业,2013-09-30,9,-1,500.00,-172.16,9975.01,0.93,2013,3
300178,腾邦国际,2013-09-30,2,-16,71.81,-1040.36,2076.60,0.13,2013,3
300177,中海达,2013-09-30,6,-34,298.96,-1173.95,7094.22,0.68,2013,3
300175,朗源股份,2013-09-30,3,-5,176.90,-508.30,820.80,0.38,2013,3
300171,东富龙,2013-09-30,1,-16,385.30,-560.57,11666.91,0.61,2013,3
300170,汉得信息,2013-09-30,4,-58,105.43,-4446.03,1780.68,0.13,2013,3
300168,万达信息,2013-09-30,8,-85,879.03,-6176.05,30915.38,0.86,2013,3
300166,东方国信,2013-09-30,1,-7,207.19,-599.11,5117.66,0.39,2013,3
300164,通源石油,2013-09-30,5,-31,1704.18,-2098.70,28647.34,4.48,2013,3
300159,新研股份,2013-09-30,1,-32,6.00,-1754.14,101.28,0.01,2013,3
300157,恒泰艾普,2013-09-30,10,-57,4567.98,-1367.07,86654.59,6.90,2013,3
300155,安居宝,2013-09-30,5,-12,76.19,-1004.93,1497.22,0.14,2013,3
300151,昌红科技,2013-09-30,1,0,19.00,7.40,255.74,0.04,2013,3
300150,世纪瑞尔,2013-09-30,2,-1,239.00,234.48,2380.44,0.44,2013,3
300148,天舟文化,2013-09-30,3,-5,30.99,-53.03,1295.83,0.06,2013,3
300147,香雪制药,2013-09-30,12,-44,3154.79,-6850.78,69689.21,4.77,2013,3
300146,汤臣倍健,2013-09-30,34,-65,3599.00,-2722.51,237533.93,2.47,2013,3
300145,中金环境,2013-09-30,13,-34,971.79,-2196.92,31505.46,1.73,2013,3
300144,宋城演艺,2013-09-30,11,-27,4949.43,-1878.26,101265.41,3.61,2013,3
300142,沃森生物,2013-09-30,1,-14,228.77,-242.92,8906.14,0.16,2013,3
300140,启源装备,2013-09-30,4,3,75.98,47.77,1262.11,0.31,2013,3
300139,晓程科技,2013-09-30,1,-7,129.50,-167.35,3097.64,0.47,2013,3
300137,先河环保,2013-09-30,3,-18,47.83,-1259.11,770.53,0.14,2013,3
300136,信维通信,2013-09-30,2,-88,176.94,-4646.09,3586.59,0.20,2013,3
300134,大富科技,2013-09-30,1,-12,9.60,-2232.96,117.98,0.01,2013,3
300133,华策影视,2013-09-30,56,-61,9396.55,-6111.64,380466.38,6.23,2013,3
300128,锦富新材,2013-09-30,4,-41,95.20,-2710.80,985.36,0.22,2013,3
300126,锐奇股份,2013-09-30,1,-4,130.83,-292.31,1223.28,0.48,2013,3
300124,汇川技术,2013-09-30,32,-58,4173.65,-2482.24,208140.10,2.60,2013,3
300122,智飞生物,2013-09-30,3,-17,869.24,-239.32,48955.76,0.54,2013,3
300119,瑞普生物,2013-09-30,3,-21,68.17,-1791.55,1599.91,0.18,2013,3
300118,东方日升,2013-09-30,1,-3,0.85,-81.10,6.01,0.00,2013,3
300115,长盈精密,2013-09-30,23,-98,2582.61,-5597.75,97777.50,2.87,2013,3
300113,顺网科技,2013-09-30,18,-60,1102.35,-2453.44,77770.61,1.65,2013,3
300110,华仁药业,2013-09-30,2,-30,8.00,-1606.28,78.48,0.01,2013,3
300107,建新股份,2013-09-30,2,-1,69.66,28.85,933.45,0.13,2013,3
300106,西部牧业,2013-09-30,1,-4,392.36,-0.81,7364.61,1.87,2013,3
300105,龙源技术,2013-09-30,3,-47,739.70,-2333.05,16095.95,1.44,2013,3
300104,乐视网,2013-09-30,15,-49,5166.56,-728.42,176678.79,2.81,2013,3
300090,盛运环保,2013-09-30,17,-59,3734.77,-2458.67,123401.97,3.53,2013,3
300088,长信科技,2013-09-30,15,-118,3069.91,-10889.69,59310.69,2.75,2013,3
300085,银之杰,2013-09-30,2,-9,265.84,-361.35,6925.10,0.42,2013,3
300083,劲胜精密,2013-09-30,1,-49,1.50,-2478.69,28.11,0.00,2013,3
300080,易成新能,2013-09-30,3,-11,2417.08,-1400.54,18974.05,4.81,2013,3
300079,数码视讯,2013-09-30,11,-60,3425.13,-3444.42,91005.74,2.50,2013,3
300078,思创医惠,2013-09-30,1,0,30.00,26.00,788.90,0.09,2013,3
300075,数字政通,2013-09-30,5,-46,553.81,-1826.04,23969.02,1.44,2013,3
300074,华平股份,2013-09-30,22,-42,2047.65,-3221.98,59115.66,3.88,2013,3
300072,三聚环保,2013-09-30,5,-30,3844.95,-3307.31,76629.75,3.99,2013,3
300071,华谊嘉信,2013-09-30,28,-6,1305.51,-877.73,52455.51,2.22,2013,3
300070,碧水源,2013-09-30,87,-143,16551.93,-12142.35,673663.56,5.46,2013,3
300068,南都电源,2013-09-30,1,-7,7.00,-2326.10,52.36,0.01,2013,3
300066,三川智慧,2013-09-30,3,-13,44.41,-1538.15,509.88,0.04,2013,3
300059,东方财富,2013-09-30,21,-19,11476.75,1575.14,245946.83,3.42,2013,3
300058,蓝色光标,2013-09-30,106,-63,11850.37,-1823.43,781731.58,6.65,2013,3
300057,万顺股份,2013-09-30,2,-61,691.50,-6039.87,10434.78,1.57,2013,3
300055,万邦达,2013-09-30,8,-41,2760.72,-1469.47,97177.27,3.34,2013,3
300054,鼎龙股份,2013-09-30,8,-48,799.94,-2979.55,15710.79,1.84,2013,3
300052,中青宝,2013-09-30,1,-7,1.64,-67.44,71.91,0.01,2013,3
300050,世纪鼎利,2013-09-30,3,0,96.19,77.96,1414.04,0.21,2013,3
300047,天源迪科,2013-09-30,3,-25,160.00,-2776.43,1670.40,0.47,2013,3
300045,华力创通,2013-09-30,1,-13,47.00,-328.36,799.89,0.09,2013,3
300043,星辉娱乐,2013-09-30,4,-31,1735.71,-2969.53,28083.72,1.58,2013,3
300039,上海凯宝,2013-09-30,9,-58,4538.71,-4402.43,69896.14,5.51,2013,3
300038,梅泰诺,2013-09-30,2,-2,324.10,-510.36,6264.94,1.84,2013,3
300032,金龙机电,2013-09-30,3,-19,73.00,-3808.02,1250.49,0.12,2013,3
300030,阳普医疗,2013-09-30,3,-4,250.95,-86.88,3621.17,0.82,2013,3
300028,金亚科技,2013-09-30,1,-3,2.79,-70.74,25.70,0.01,2013,3
300027,华谊兄弟,2013-09-30,74,-63,8122.67,-6551.88,632593.30,3.30,2013,3
300026,红日药业,2013-09-30,18,-83,3184.34,-4751.62,129538.98,1.14,2013,3
300025,华星创业,2013-09-30,2,0,164.21,-611.41,1952.41,0.38,2013,3
300024,机器人,2013-09-30,16,-75,1524.57,-3884.51,66989.53,0.98,2013,3
300020,银江股份,2013-09-30,9,-56,1014.24,-4524.05,24219.95,1.62,2013,3
300019,硅宝科技,2013-09-30,1,-3,60.55,-82.62,637.57,0.19,2013,3
300017,网宿科技,2013-09-30,16,-65,2147.23,-3285.19,122392.14,2.99,2013,3
300016,北陆药业,2013-09-30,1,-11,34.26,-2275.85,277.16,0.11,2013,3
300015,爱尔眼科,2013-09-30,8,-39,1310.22,-2865.19,40708.64,1.32,2013,3
300014,亿纬锂能,2013-09-30,15,-34,1716.60,-1988.28,64355.28,4.02,2013,3
300012,华测检测,2013-09-30,2,-22,343.83,-3101.44,5889.79,0.46,2013,3
300010,立思辰,2013-09-30,4,-6,532.92,-489.47,5846.09,0.91,2013,3
300006,莱美药业,2013-09-30,2,-44,425.74,-3435.37,12610.40,0.59,2013,3
300005,探路者,2013-09-30,16,-46,6132.79,-1723.76,91685.14,11.93,2013,3
300003,乐普医疗,2013-09-30,2,-20,44.99,-1165.74,678.03,0.03,2013,3
300002,神州泰岳,2013-09-30,25,2,4457.37,3029.71,171207.63,2.38,2013,3
300001,特锐德,2013-09-30,3,-19,115.73,-1143.66,1939.72,0.13,2013,3
002701,奥瑞金,2013-09-30,1,-40,5.30,-1512.75,161.70,0.00,2013,3
002700,新疆浩源,2013-09-30,2,-4,47.97,24.61,2791.81,0.11,2013,3
002699,美盛文化,2013-09-30,4,0,127.77,-17.23,3500.90,0.31,2013,3
002698,博实股份,2013-09-30,2,-20,255.31,-1482.37,5953.74,0.37,2013,3
002690,美亚光电,2013-09-30,4,-38,1359.04,-1874.34,40118.94,2.01,2013,3
002689,远大智能,2013-09-30,3,0,127.42,125.47,951.83,0.13,2013,3
002683,宏大爆破,2013-09-30,7,-10,1527.29,-903.71,40366.32,2.79,2013,3
002682,龙洲股份,2013-09-30,1,-3,38.93,-2.65,288.89,0.14,2013,3
002673,西部证券,2013-09-30,3,-72,31.26,-1107.58,411.32,0.01,2013,3
002672,东江环保,2013-09-30,5,-57,988.34,-695.78,36608.18,1.50,2013,3
002668,奥马电器,2013-09-30,1,-4,40.09,21.75,627.83,0.24,2013,3
002664,信质电机,2013-09-30,3,-13,175.39,-247.90,5284.37,0.44,2013,3
002663,普邦股份,2013-09-30,1,-90,6.99,-6037.75,99.04,0.00,2013,3
002660,茂硕电源,2013-09-30,3,-12,122.62,-2178.10,1137.89,0.49,2013,3
002658,雪迪龙,2013-09-30,2,-19,42.00,-864.77,924.00,0.07,2013,3
002653,海思科,2013-09-30,13,-54,2244.05,-1821.94,51680.44,2.08,2013,3
002651,利君股份,2013-09-30,3,-12,3.86,-42.36,49.66,0.00,2013,3
002648,卫星石化,2013-09-30,13,-41,699.44,138.95,20752.35,0.87,2013,3
002646,青青稞酒,2013-09-30,2,-68,846.38,-2041.36,16555.24,1.88,2013,3
002643,万润股份,2013-09-30,2,-22,1528.43,-2155.89,22529.04,4.82,2013,3
002638,勤上光电,2013-09-30,1,-68,630.00,-6756.58,6791.40,0.67,2013,3
002635,安洁科技,2013-09-30,7,-72,1738.89,-2349.62,75989.62,4.48,2013,3
002630,华西能源,2013-09-30,3,-46,239.41,-3634.67,5199.93,0.32,2013,3
002628,成都路桥,2013-09-30,1,-22,280.27,-561.54,1432.17,0.38,2013,3
002620,瑞和股份,2013-09-30,2,-14,340.96,-456.43,5728.16,2.84,2013,3
002618,丹邦科技,2013-09-30,2,-17,171.69,-950.57,6981.04,0.47,2013,3
002612,朗姿股份,2013-09-30,1,-46,200.00,-860.64,4820.04,0.52,2013,3
002606,大连电瓷,2013-09-30,2,-2,60.00,-0.66,788.40,0.37,2013,3
002604,龙力生物,2013-09-30,7,-9,1630.56,-1107.59,30507.78,3.24,2013,3
002603,以岭药业,2013-09-30,4,-81,263.94,-1604.39,8810.33,0.24,2013,3
002601,中银证券保本1号混合,2013-09-30,3,-46,372.00,222.14,7086.56,0.00,2013,3
002601,佰利联,2013-09-30,3,-46,372.00,222.14,7086.56,0.55,2013,3
002595,豪迈科技,2013-09-30,2,-8,18.06,-690.55,559.92,0.02,2013,3
002594,比亚迪,2013-09-30,17,-95,1920.56,-4494.30,75593.04,1.26,2013,3
002589,山西证券保本混合A,2013-09-30,2,-28,103.21,-1102.49,4690.94,0.04,2013,3
002589,瑞康医药,2013-09-30,2,-28,103.21,-1102.49,4690.94,0.24,2013,3
002588,史丹利,2013-09-30,2,-32,4.80,-1553.84,131.33,0.00,2013,3
002586,围海股份,2013-09-30,1,-11,64.99,-249.29,764.33,0.09,2013,3
002583,海能达,2013-09-30,5,-25,286.23,-1185.24,6726.49,0.19,2013,3
002581,未名医药,2013-09-30,4,1,240.77,239.11,3455.06,0.70,2013,3
002573,清新环境,2013-09-30,3,-64,140.00,-6561.76,2921.80,0.13,2013,3
002572,索菲亚,2013-09-30,9,-20,2975.33,-2483.39,59328.07,6.75,2013,3
002571,德力股份,2013-09-30,7,-18,778.76,-1823.27,9493.04,2.06,2013,3
002570,贝因美,2013-09-30,69,-125,10549.12,-4168.98,438843.36,10.32,2013,3
002566,益盛药业,2013-09-30,9,0,411.00,158.14,9666.63,1.24,2013,3
002565,顺灏股份,2013-09-30,6,-26,1731.91,-2731.39,25441.75,2.52,2013,3
002563,森马服饰,2013-09-30,6,-19,197.34,-363.59,4998.70,0.07,2013,3
002559,亚威股份,2013-09-30,1,-3,26.59,24.48,254.21,0.07,2013,3
002557,洽洽食品,2013-09-30,9,-22,1215.13,-1526.97,27121.68,2.40,2013,3
002554,惠博普,2013-09-30,5,-49,318.93,-4340.83,3980.29,0.34,2013,3
