code,name,date,count,ratio,year,month
002528,英飞拓,2013-12-24,26400.00,74.64,2013,12
002529,海源机械,2013-12-24,7326.50,45.79,2013,12
000425,徐工机械,2013-12-23,115.10,0.06,2013,12
002004,华邦健康,2013-12-23,804.01,1.38,2013,12
002097,山河智能,2013-12-23,10905.88,26.51,2013,12
300149,量子高科,2013-12-23,3338.18,16.61,2013,12
300150,世纪瑞尔,2013-12-23,11400.00,42.22,2013,12
300151,昌红科技,2013-12-23,5022.75,49.98,2013,12
300283,温州宏丰,2013-12-23,405.73,4.41,2013,12
600011,华能国际,2013-12-23,50000.00,3.56,2013,12
600109,国金证券,2013-12-23,29382.96,22.71,2013,12
600373,中文传媒,2013-12-23,37974.50,57.65,2013,12
601789,宁波建工,2013-12-23,1197.98,2.46,2013,12
601799,星宇股份,2013-12-23,68.31,0.29,2013,12
000529,广弘控股,2013-12-20,127.77,0.22,2013,12
300241,瑞丰光电,2013-12-20,145.17,0.67,2013,12
300309,吉艾科技,2013-12-20,96.99,0.45,2013,12
000539,粤电力A,2013-12-19,48.66,0.01,2013,12
000564,西安民生,2013-12-19,5.15,0.01,2013,12
002323,雅百特,2013-12-19,3211.52,29.85,2013,12
002524,光正集团,2013-12-19,16362.52,32.51,2013,12
601799,星宇股份,2013-12-19,7.88,0.03,2013,12
000725,京东方A,2013-12-18,59405.94,4.39,2013,12
000999,华润三九,2013-12-18,62249.88,63.59,2013,12
002613,北玻股份,2013-12-18,644.58,1.61,2013,12
300077,国民技术,2013-12-18,56.25,0.21,2013,12
600967,北方创业,2013-12-18,8300.00,18.16,2013,12
601933,永辉超市,2013-12-18,54773.06,33.66,2013,12
002526,山东矿机,2013-12-17,12506.99,23.42,2013,12
300296,利亚德,2013-12-17,723.75,4.83,2013,12
600082,海泰发展,2013-12-17,47.03,0.07,2013,12
000669,金鸿能源,2013-12-16,7649.68,28.43,2013,12
300146,汤臣倍健,2013-12-16,19054.72,58.08,2013,12
300147,香雪制药,2013-12-16,14475.24,36.92,2013,12
300216,千山药机,2013-12-16,142.12,0.77,2013,12
000534,万泽股份,2013-12-13,325.80,0.66,2013,12
002429,兆驰股份,2013-12-13,176.89,0.17,2013,12
600480,凌云股份,2013-12-13,498.00,1.38,2013,12
601377,兴业证券,2013-12-13,9513.00,3.66,2013,12
601866,中远海发,2013-12-13,23366.25,2.00,2013,12
601566,九牧王,2013-12-12,15.60,0.03,2013,12
000017,深中华A,2013-12-11,996.36,1.81,2013,12
002479,富春环保,2013-12-11,406.98,0.55,2013,12
002077,大港股份,2013-12-10,1603.86,6.37,2013,12
002425,凯撒文化,2013-12-10,20176.00,51.73,2013,12
002437,誉衡药业,2013-12-10,105.00,0.38,2013,12
002520,日发精机,2013-12-10,12798.00,59.25,2013,12
002521,齐峰新材,2013-12-10,13965.49,33.21,2013,12
002522,浙江众成,2013-12-10,11936.00,69.94,2013,12
002523,天桥起重,2013-12-10,11087.87,33.32,2013,12
300145,中金环境,2013-12-10,1710.13,11.79,2013,12
600104,上汽集团,2013-12-10,7209.81,0.65,2013,12
000851,高鸿股份,2013-12-09,15364.00,29.78,2013,12
002113,天润数娱,2013-12-09,352.00,2.97,2013,12
002471,中超控股,2013-12-09,6780.00,13.37,2013,12
002517,恺英网络,2013-12-09,13260.00,75.00,2013,12
002518,科士达,2013-12-09,15480.00,72.91,2013,12
000418,小天鹅A,2013-12-06,24719.37,39.08,2013,12
000422,湖北宜化,2013-12-06,3.65,0.00,2013,12
002005,德豪润达,2013-12-06,32000.00,27.43,2013,12
300338,开元仪器,2013-12-06,375.00,4.17,2013,12
600988,赤峰黄金,2013-12-06,4086.54,14.42,2013,12
601880,大连港,2013-12-06,255499.50,57.73,2013,12
000156,华数传媒,2013-12-05,637.58,0.58,2013,12
000718,苏宁环球,2013-12-05,426.82,0.21,2013,12
002031,巨轮智能,2013-12-05,5500.00,11.66,2013,12
600532,宏达矿业,2013-12-05,1300.25,3.28,2013,12
000539,粤电力A,2013-12-04,13804.71,3.16,2013,12
002512,达华智能,2013-12-04,23758.38,74.58,2013,12
300068,南都电源,2013-12-04,110.00,0.18,2013,12
600828,茂业商业,2013-12-04,7.12,0.01,2013,12
601390,中国中铁,2013-12-04,46750.00,2.20,2013,12
000719,大地传媒,2013-12-03,266.99,0.61,2013,12
002189,利达光电,2013-12-03,500.00,2.51,2013,12
002513,*ST蓝丰,2013-12-03,15840.00,74.32,2013,12
002514,宝馨科技,2013-12-03,7040.00,64.71,2013,12
002515,金字火腿,2013-12-03,10725.00,74.83,2013,12
600712,南宁百货,2013-12-03,58.06,0.11,2013,12
000400,许继电气,2013-12-02,2585.21,5.26,2013,12
002369,卓翼科技,2013-12-02,9544.20,39.77,2013,12
002379,*ST鲁丰,2013-12-02,14520.00,31.35,2013,12
300172,中电环保,2013-12-02,18.26,0.14,2013,12
300323,华灿光电,2013-12-02,281.25,0.94,2013,12
600363,联创光电,2013-12-02,5200.00,11.73,2013,12
002342,巨力索具,2014-01-30,60720.00,63.25,2014,1
600010,包钢股份,2014-01-30,144736.84,18.09,2014,1
300046,台基股份,2014-01-29,1764.00,12.42,2014,1
300145,中金环境,2014-01-29,5130.39,35.36,2014,1
600643,爱建集团,2014-01-29,4.96,0.00,2014,1
000528,柳工,2014-01-28,1500.00,1.33,2014,1
002542,中化岩土,2014-01-28,315.00,1.57,2014,1
002543,万和电气,2014-01-28,30000.00,75.00,2014,1
002544,杰赛科技,2014-01-28,12803.00,37.23,2014,1
300049,福瑞股份,2014-01-28,64.88,0.52,2014,1
601519,大智慧,2014-01-28,115550.61,63.95,2014,1
002344,海宁皮城,2014-01-27,8260.56,7.38,2014,1
300165,天瑞仪器,2014-01-27,6656.00,43.24,2014,1
300166,东方国信,2014-01-27,7980.00,58.80,2014,1
300168,万达信息,2014-01-27,6573.34,26.99,2014,1
600290,华仪电气,2014-01-27,1170.00,2.22,2014,1
600307,酒钢宏兴,2014-01-27,217200.00,34.68,2014,1
600979,广安爱众,2014-01-27,12500.00,17.41,2014,1
601137,博威合金,2014-01-27,12000.00,55.81,2014,1
000061,农产品,2014-01-24,22978.00,13.54,2014,1
000576,广东甘化,2014-01-24,58.48,0.13,2014,1
002341,新纶科技,2014-01-23,11800.00,31.60,2014,1
000606,*ST易桥,2014-01-22,1260.00,2.67,2014,1
002339,积成电子,2014-01-22,11707.60,30.90,2014,1
000719,大地传媒,2014-01-21,838.25,1.91,2014,1
002540,亚太科技,2014-01-21,26988.00,64.88,2014,1
300144,宋城演艺,2014-01-21,1108.26,1.99,2014,1
300282,汇冠股份,2014-01-21,40.56,0.56,2014,1
002538,司尔特,2014-01-20,15598.00,52.70,2014,1
002539,云图控股,2014-01-20,21353.06,64.50,2014,1
002541,鸿路钢构,2014-01-20,19360.00,72.24,2014,1
300068,南都电源,2014-01-20,1231.40,2.05,2014,1
300203,聚光科技,2014-01-20,775.45,1.74,2014,1
300339,润和软件,2014-01-20,600.00,3.91,2014,1
600180,瑞茂通,2014-01-20,124.00,0.14,2014,1
600487,亨通光电,2014-01-20,4096.25,19.78,2014,1
601700,风范股份,2014-01-20,27540.00,60.75,2014,1
002039,黔源电力,2014-01-17,3384.50,16.62,2014,1
002619,巨龙管业,2014-01-17,187.85,1.54,2014,1
002660,茂硕电源,2014-01-17,30.00,0.15,2014,1
300289,利德曼,2014-01-17,401.28,2.61,2014,1
603008,喜临门,2014-01-17,1125.00,3.57,2014,1
002352,鼎泰新材,2014-01-16,1069.60,13.74,2014,1
300136,信维通信,2014-01-15,14.59,0.11,2014,1
300225,金力泰,2014-01-15,50.46,0.39,2014,1
000792,盐湖股份,2014-01-14,7.76,0.01,2014,1
002168,深圳惠程,2014-01-14,398.52,0.53,2014,1
002336,*ST人乐,2014-01-14,30000.00,75.00,2014,1
300103,达刚路机,2014-01-14,32.69,0.15,2014,1
300161,华中数控,2014-01-14,4466.85,41.42,2014,1
000961,中南建设,2014-01-13,13500.00,11.56,2014,1
002410,广联达,2014-01-13,11044.21,20.54,2014,1
002535,林州重机,2014-01-13,28569.84,53.24,2014,1
002536,西泵股份,2014-01-13,5574.20,58.06,2014,1
300160,秀强股份,2014-01-13,11900.00,63.70,2014,1
300162,雷曼股份,2014-01-13,9940.00,74.18,2014,1
300163,先锋新材,2014-01-13,4048.00,51.24,2014,1
300278,华昌达,2014-01-13,10.00,0.06,2014,1
300334,津膜科技,2014-01-13,30.00,0.17,2014,1
600306,*ST商城,2014-01-13,416.01,2.33,2014,1
000655,金岭矿业,2014-01-10,18053.32,30.32,2014,1
002195,二三四五,2014-01-10,941.12,8.30,2014,1
002534,杭锅股份,2014-01-10,27007.44,67.43,2014,1
002537,海立美达,2014-01-10,8212.50,53.86,2014,1
002673,西部证券,2014-01-10,30698.02,25.58,2014,1
300033,同花顺,2014-01-10,134.87,1.00,2014,1
300158,振东制药,2014-01-10,19571.08,67.95,2014,1
600645,中源协和,2014-01-10,5.49,0.02,2014,1
600711,盛屯矿业,2014-01-10,2634.57,5.81,2014,1
600794,保税科技,2014-01-10,3271.99,6.90,2014,1
600887,伊利股份,2014-01-10,24499.12,11.99,2014,1
000401,冀东水泥,2014-01-09,5.95,0.00,2014,1
300156,神雾环保,2014-01-09,13188.34,45.68,2014,1
300157,恒泰艾普,2014-01-09,9069.34,22.76,2014,1
000011,深物业A,2014-01-08,4.98,0.01,2014,1
300198,纳川股份,2014-01-08,4355.65,20.82,2014,1
300155,安居宝,2014-01-07,12125.00,66.27,2014,1
300159,新研股份,2014-01-07,13376.00,74.15,2014,1
300280,南通锻压,2014-01-07,400.00,3.12,2014,1
601118,海南橡胶,2014-01-07,294617.16,74.94,2014,1
000532,力合股份,2014-01-06,22.52,0.07,2014,1
300320,海达股份,2014-01-06,843.21,6.32,2014,1
300330,华虹计通,2014-01-06,131.71,1.08,2014,1
000613,大东海A,2014-01-03,7.00,0.02,2014,1
002533,金杯电工,2014-01-03,12909.84,38.42,2014,1
300028,金亚科技,2014-01-03,7199.28,27.21,2014,1
300050,世纪鼎利,2014-01-03,51.08,0.24,2014,1
300131,英唐智控,2014-01-03,9885.67,48.16,2014,1
300298,三诺生物,2014-01-03,495.90,3.76,2014,1
600141,兴发集团,2014-01-03,4139.72,9.51,2014,1
002063,远光软件,2014-01-02,2616.16,5.66,2014,1
002375,亚厦股份,2014-01-02,4750.65,7.48,2014,1
002415,海康威视,2014-01-02,9822.19,2.44,2014,1
002598,山东章鼓,2014-01-02,1048.75,3.36,2014,1
002613,北玻股份,2014-01-02,346.80,0.87,2014,1
300030,阳普医疗,2014-01-02,4.30,0.03,2014,1
300151,昌红科技,2014-01-02,0.70,0.01,2014,1
300181,佐力药业,2014-01-02,30.38,0.21,2014,1
300223,北京君正,2014-01-02,45.73,0.44,2014,1
300289,利德曼,2014-01-02,24.96,0.16,2014,1
300351,永贵电器,2014-01-02,234.00,2.29,2014,1
600711,盛屯矿业,2014-01-02,11712.33,25.83,2014,1
600873,梅花生物,2014-01-02,110068.81,35.41,2014,1
000404,华意压缩,2014-02-27,17094.02,30.55,2014,2
000533,万家乐,2014-02-27,618.24,0.90,2014,2
300304,云意电气,2014-02-27,350.00,3.50,2014,2
002065,东华软件,2014-02-26,2543.05,3.52,2014,2
002519,银河电子,2014-02-26,1831.90,8.61,2014,2
002049,紫光国芯,2014-02-25,646.77,2.13,2014,2
002061,*ST江化,2014-02-25,10455.13,29.99,2014,2
002551,尚荣医疗,2014-02-25,15119.16,54.63,2014,2
002552,宝鼎科技,2014-02-25,11025.00,73.50,2014,2
002553,南方轴承,2014-02-25,5525.00,63.51,2014,2
002554,惠博普,2014-02-25,5682.15,12.47,2014,2
300180,华峰超纤,2014-02-25,4121.25,26.08,2014,2
600740,山西焦化,2014-02-25,20000.00,26.12,2014,2
300149,量子高科,2014-02-24,2192.42,10.91,2014,2
300181,佐力药业,2014-02-24,4455.00,30.94,2014,2
300182,捷成股份,2014-02-24,16380.00,70.48,2014,2
300183,东软载波,2014-02-24,16500.00,74.16,2014,2
300184,力源信息,2014-02-24,3176.55,31.75,2014,2
601216,君正集团,2014-02-24,78164.00,61.07,2014,2
000521,美菱电器,2014-02-21,145.88,0.19,2014,2
000622,*ST恒立,2014-02-21,7521.86,17.69,2014,2
600594,益佰制药,2014-02-21,235.74,0.60,2014,2
002330,得利斯,2014-02-20,6486.00,12.92,2014,2
002524,光正集团,2014-02-20,146.29,0.29,2014,2
002550,千红制药,2014-02-20,6856.38,42.85,2014,2
300301,长方集团,2014-02-20,30.29,0.11,2014,2
002547,春兴精工,2014-02-18,17340.00,61.06,2014,2
002548,金新农,2014-02-18,10074.36,71.45,2014,2
002549,凯美特气,2014-02-18,20250.00,75.00,2014,2
300177,中海达,2014-02-18,11162.79,55.27,2014,2
601989,中国重工,2014-02-18,335976.28,19.21,2014,2
300175,朗源股份,2014-02-17,20588.48,43.73,2014,2
300176,鸿特精密,2014-02-17,7179.56,66.92,2014,2
300178,腾邦国际,2014-02-17,775.00,6.33,2014,2
300179,四方达,2014-02-17,12933.61,59.88,2014,2
300295,三六五网,2014-02-14,55.88,1.05,2014,2
000409,山东地矿,2014-02-13,7828.68,16.56,2014,2
000070,特发信息,2014-02-12,2100.00,7.75,2014,2
000831,*ST五稀,2014-02-12,7686.71,7.84,2014,2
002545,东方铁塔,2014-02-11,19500.00,74.93,2014,2
002546,新联电子,2014-02-11,10846.80,64.56,2014,2
600354,敦煌种业,2014-02-11,1100.00,2.46,2014,2
000403,ST生化,2014-02-10,87.68,0.32,2014,2
002004,华邦健康,2014-02-10,6557.38,11.29,2014,2
002224,三力士,2014-02-10,8757.48,26.75,2014,2
600556,ST慧球,2014-02-10,13535.70,34.29,2014,2
002063,远光软件,2014-02-07,491.86,1.06,2014,2
002145,中核钛白,2014-02-07,1500.00,3.66,2014,2
002353,杰瑞股份,2014-02-07,348.09,0.58,2014,2
002437,誉衡药业,2014-02-07,18375.00,65.62,2014,2
002456,欧菲光,2014-02-07,8108.00,17.43,2014,2
002691,冀凯股份,2014-02-07,500.00,2.50,2014,2
300170,汉得信息,2014-02-07,9103.50,34.20,2014,2
300171,东富龙,2014-02-07,3802.50,18.28,2014,2
300172,中电环保,2014-02-07,3997.74,30.75,2014,2
300173,智慧松德,2014-02-07,6108.00,53.94,2014,2
300174,元力股份,2014-02-07,9587.25,70.49,2014,2
300238,冠昊生物,2014-02-07,235.70,1.91,2014,2
300287,飞利信,2014-02-07,52.50,0.42,2014,2
300301,长方集团,2014-02-07,554.62,2.03,2014,2
600237,铜峰电子,2014-02-07,16436.96,29.12,2014,2
600284,浦东建设,2014-02-07,16280.00,23.49,2014,2
601616,广电电气,2014-02-07,37922.58,40.66,2014,2
601799,星宇股份,2014-02-07,16790.00,70.05,2014,2
601898,中煤能源,2014-02-07,14502.32,1.09,2014,2
000038,深大通,2014-03-31,315.00,3.27,2014,3
000078,海王生物,2014-03-31,7920.35,10.82,2014,3
000893,东凌国际,2014-03-31,4478.00,16.48,2014,3
300180,华峰超纤,2014-03-31,30.00,0.19,2014,3
300195,长荣股份,2014-03-31,7927.50,55.62,2014,3
300196,长海股份,2014-03-31,6750.00,56.25,2014,3
300197,铁汉生态,2014-03-31,22724.67,71.96,2014,3
600578,京能电力,2014-03-31,72254.34,15.65,2014,3
600873,梅花生物,2014-03-31,39999.00,12.87,2014,3
000601,韶能股份,2014-03-28,15500.00,14.34,2014,3
002359,齐星铁塔,2014-03-28,7700.00,18.47,2014,3
300242,明家联合,2014-03-28,3.75,0.05,2014,3
000030,富奥股份,2014-03-27,32473.13,25.00,2014,3
000543,皖能电力,2014-03-27,25214.88,23.94,2014,3
002341,新纶科技,2014-03-27,8064.00,21.59,2014,3
600114,东睦股份,2014-03-27,300.00,1.19,2014,3
600343,航天动力,2014-03-27,4800.00,15.04,2014,3
601339,百隆东方,2014-03-27,500.00,0.67,2014,3
300077,国民技术,2014-03-26,7480.00,27.50,2014,3
300192,科斯伍德,2014-03-26,5625.00,51.02,2014,3
300298,三诺生物,2014-03-26,375.00,2.82,2014,3
300302,同有科技,2014-03-26,206.38,3.44,2014,3
002023,海特高新,2014-03-25,4181.00,12.41,2014,3
002567,唐人神,2014-03-25,18679.47,44.39,2014,3
002568,百润股份,2014-03-25,7196.00,44.98,2014,3
300194,福安药业,2014-03-25,10732.65,61.89,2014,3
300335,迪森股份,2014-03-25,407.97,1.95,2014,3
600157,永泰能源,2014-03-25,7255.39,4.11,2014,3
300193,佳士科技,2014-03-24,10587.51,47.80,2014,3
600526,菲达环保,2014-03-24,5364.47,26.37,2014,3
601008,连云港,2014-03-24,5503.58,5.42,2014,3
601601,中国太保,2014-03-24,7841.27,0.86,2014,3
000153,丰原药业,2014-03-21,3680.00,11.79,2014,3
000626,远大控股,2014-03-21,40.50,0.20,2014,3
002362,汉王科技,2014-03-21,8171.89,38.17,2014,3
300304,云意电气,2014-03-21,175.00,1.75,2014,3
002072,凯瑞德,2014-03-20,4500.00,25.57,2014,3
002144,宏达高科,2014-03-20,2542.37,14.38,2014,3
300228,富瑞特装,2014-03-20,11.80,0.09,2014,3
600242,中昌数据,2014-03-20,12.30,0.04,2014,3
601313,江南嘉捷,2014-03-20,394.20,0.98,2014,3
002106,莱宝高科,2014-03-19,9322.00,13.21,2014,3
002339,积成电子,2014-03-19,3489.60,9.21,2014,3
600509,天富能源,2014-03-19,18300.00,20.21,2014,3
002565,顺灏股份,2014-03-18,15872.00,45.56,2014,3
002566,益盛药业,2014-03-18,8578.50,38.88,2014,3
300010,立思辰,2014-03-18,784.74,2.98,2014,3
300173,智慧松德,2014-03-18,8.87,0.08,2014,3
300189,神农基因,2014-03-18,14336.00,56.00,2014,3
600333,长春燃气,2014-03-18,3450.00,6.51,2014,3
600373,中文传媒,2014-03-18,9146.69,13.89,2014,3
600681,百川能源,2014-03-18,18.90,0.07,2014,3
002354,天神娱乐,2014-03-17,1409.38,15.07,2014,3
002370,亚太药业,2014-03-17,2972.03,14.57,2014,3
002371,七星电子,2014-03-17,646.18,1.84,2014,3
300188,美亚柏科,2014-03-17,16000.00,72.13,2014,3
300191,潜能恒信,2014-03-17,22824.00,71.33,2014,3
300296,利亚德,2014-03-17,940.80,6.27,2014,3
601199,江南水务,2014-03-17,15335.97,65.59,2014,3
002136,安纳达,2014-03-14,1318.00,6.13,2014,3
002609,捷顺科技,2014-03-14,12.53,0.07,2014,3
000410,沈阳机床,2014-03-12,104.00,0.14,2014,3
002563,森马服饰,2014-03-12,60000.00,89.55,2014,3
300013,新宁物流,2014-03-12,2045.25,22.73,2014,3
002192,融捷股份,2014-03-11,279.45,1.97,2014,3
002562,兄弟科技,2014-03-11,2338.80,10.96,2014,3
002564,天沃科技,2014-03-11,16319.37,44.12,2014,3
002559,亚威股份,2014-03-10,5442.59,30.92,2014,3
300148,天舟文化,2014-03-10,4.28,0.03,2014,3
300185,通裕重工,2014-03-10,36491.44,40.55,2014,3
300187,永清环保,2014-03-10,14334.00,71.55,2014,3
300219,鸿利智汇,2014-03-10,89.86,0.37,2014,3
600973,宝胜股份,2014-03-10,477.90,1.16,2014,3
601011,宝泰隆,2014-03-10,26239.33,67.80,2014,3
601186,中国铁建,2014-03-10,24500.00,1.99,2014,3
000863,三湘印象,2014-03-07,3887.02,5.26,2014,3
002524,光正集团,2014-03-05,927.16,1.84,2014,3
002695,煌上煌,2014-03-05,500.00,4.04,2014,3
002145,中核钛白,2014-03-04,2799.07,6.83,2014,3
002555,三七互娱,2014-03-03,2490.00,18.58,2014,3
002556,辉隆股份,2014-03-03,18454.98,38.58,2014,3
002557,洽洽食品,2014-03-03,25350.00,75.00,2014,3
002558,世纪游轮,2014-03-03,4424.70,74.37,2014,3
002560,通达股份,2014-03-03,5399.30,38.62,2014,3
002561,徐家汇,2014-03-03,13138.99,31.60,2014,3
600682,南京新百,2014-03-03,43.50,0.12,2014,3
600891,秋林集团,2014-03-03,5697.53,17.50,2014,3
601116,三江购物,2014-03-03,35075.88,85.39,2014,3
601992,金隅股份,2014-03-03,184485.24,43.07,2014,3
002527,新时达,2014-04-30,38.22,0.11,2014,4
600388,龙净环保,2014-04-30,354.60,0.83,2014,4
600278,东方创业,2014-04-29,10624.17,20.34,2014,4
000767,漳泽电力,2014-04-28,47500.00,21.08,2014,4
002524,光正集团,2014-04-28,9120.00,18.12,2014,4
002577,雷柏科技,2014-04-28,21216.00,75.00,2014,4
002578,闽发铝业,2014-04-28,12880.00,74.97,2014,4
300209,天泽信息,2014-04-28,12000.00,75.00,2014,4
300210,森远股份,2014-04-28,9550.35,70.88,2014,4
600978,宜华生活,2014-04-28,783.00,0.53,2014,4
601258,庞大集团,2014-04-28,190806.00,72.78,2014,4
000413,东旭光电,2014-04-25,38996.90,43.19,2014,4
002183,怡亚通,2014-04-25,15200.00,15.41,2014,4
002225,濮耐股份,2014-04-25,39202.63,49.45,2014,4
300068,南都电源,2014-04-25,2052.75,3.41,2014,4
300169,天晟新材,2014-04-25,11968.98,42.67,2014,4
300313,天山生物,2014-04-25,621.68,6.84,2014,4
300339,润和软件,2014-04-24,285.00,1.86,2014,4
300341,麦迪电气,2014-04-24,96.36,1.05,2014,4
600828,茂业商业,2014-04-24,83.40,0.15,2014,4
002443,金洲管道,2014-04-23,7176.00,16.54,2014,4
600488,天药股份,2014-04-23,7795.00,8.11,2014,4
600567,山鹰纸业,2014-04-23,8749.99,2.32,2014,4
600592,龙溪股份,2014-04-23,6955.36,17.41,2014,4
002219,恒康医疗,2014-04-22,442.34,0.72,2014,4
002364,中恒电气,2014-04-22,204.60,0.80,2014,4
002573,清新环境,2014-04-22,26773.20,50.25,2014,4
002574,明牌珠宝,2014-04-22,16537.99,68.91,2014,4
002575,群兴玩具,2014-04-22,20000.00,74.74,2014,4
600633,浙报传媒,2014-04-22,13730.22,23.11,2014,4
600866,*ST星湖,2014-04-22,585.82,1.06,2014,4
300205,天喻信息,2014-04-21,12269.20,57.06,2014,4
300206,理邦仪器,2014-04-21,7515.82,57.81,2014,4
300352,北信源,2014-04-21,194.44,1.46,2014,4
600800,天津磁卡,2014-04-21,263.62,0.43,2014,4
000333,美的集团,2014-04-18,0.06,0.00,2014,4
002179,中航光电,2014-04-18,4321.91,9.32,2014,4
002286,保龄宝,2014-04-17,4942.80,26.77,2014,4
002448,中原内配,2014-04-17,4514.77,19.19,2014,4
000680,山推股份,2014-04-16,145.89,0.12,2014,4
002364,中恒电气,2014-04-16,952.91,3.75,2014,4
002570,贝因美,2014-04-16,24708.49,38.66,2014,4
300146,汤臣倍健,2014-04-16,31.57,0.05,2014,4
600561,江西长运,2014-04-16,3534.00,14.91,2014,4
600568,中珠医疗,2014-04-16,8272.00,22.59,2014,4
002465,海格通信,2014-04-15,1123.50,1.69,2014,4
300010,立思辰,2014-04-15,164.27,0.62,2014,4
300200,高盟新材,2014-04-15,13331.55,62.41,2014,4
300202,聚龙股份,2014-04-15,20160.00,66.04,2014,4
300203,聚光科技,2014-04-15,21843.86,49.09,2014,4
300204,舒泰神,2014-04-15,17010.00,70.84,2014,4
002569,步森股份,2014-04-14,9544.50,68.17,2014,4
002572,索菲亚,2014-04-14,32000.00,72.56,2014,4
600699,均胜电子,2014-04-14,5709.63,8.97,2014,4
600770,综艺股份,2014-04-14,2250.00,2.04,2014,4
601808,中海油服,2014-04-14,5000.00,1.05,2014,4
000613,大东海A,2014-04-11,92.40,0.25,2014,4
002251,步步高,2014-04-11,10305.82,17.26,2014,4
002701,奥瑞金,2014-04-11,1293.75,4.22,2014,4
600361,华联综超,2014-04-11,18100.00,27.18,2014,4
300309,吉艾科技,2014-04-10,788.70,3.63,2014,4
000739,普洛药业,2014-04-09,6651.88,8.16,2014,4
002572,索菲亚,2014-04-09,350.70,0.80,2014,4
300198,纳川股份,2014-04-08,6753.24,32.27,2014,4
