
code,name,type,report_date,pre_eps,range
002537,海立美达,预升,2013-10-12,0.34,-15%~15%
002343,慈文传媒,预降,2013-10-12,0.2821,-20%~0%
002313,日海通讯,预升,2013-10-12,0.68,0%~20%
002285,世联行,预增,2013-10-12,0.26,130%~140%
000576,广东甘化,预减,2013-10-12,0.21,-74.47%~-65.46%
000420,吉林化纤,预亏,2013-10-12,-0.1459,0
000416,民生控股,预盈,2013-10-12,-0.0275,0
000980,金马股份,预增,2013-10-12,0.06,50%~100%
000892,星美联合,预亏,2013-10-12,0.0014,-199
000800,一汽轿车,预盈,2013-10-12,-0.1911,0
000791,甘肃电投,预升,2013-10-12,0.076,5.78%~8.49%
000723,美锦能源,预盈,2013-10-12,-0.16,0
600965,福成股份,预增,2013-10-12,0.0541,159.73
600396,金山股份,预增,2013-10-12,0.2537,117.8
002178,延华智能,预增,2013-10-12,0.11,80%~100%
600290,华仪电气,预减,2013-10-12,0.0926,-90%~-70%
300229,拓尔思,预升,2013-10-12,0.16,5%~30%
300165,天瑞仪器,预升,2013-10-12,0.22,19.99%~35%
300141,和顺电气,预升,2013-10-12,0.29,15%~40%
300129,泰胜风能,预升,2013-10-12,0.16,3.48%~27.94%
300126,锐奇股份,预升,2013-10-12,0.2818,0%~5%
300120,经纬电材,预增,2013-10-12,0.1001,35%~55%
300112,万讯自控,预升,2013-10-12,0.13,30%~42%
300105,龙源技术,预降,2013-10-12,0.28,-40%~-20%
000615,京汉股份,预亏,2013-10-12,0.03,0
300092,科新机电,预亏,2013-10-12,0.08,0
300070,碧水源,预升,2013-10-12,0.19,20%~30%
000710,天兴仪表,预亏,2013-10-12,0.0012,0
300059,东方财富,预亏,2013-10-12,0.14,0
300044,赛为智能,预升,2013-10-12,0.24,0%~20%
300017,网宿科技,预增,2013-10-12,0.35,130%~160%
000978,桂林旅游,预亏,2013-10-12,0.10300000000000001,0
000898,鞍钢股份,预盈,2013-10-12,-0.43799999999999994,0
000935,四川双马,预盈,2013-10-12,-0.013999999999999999,0
000032,深桑达A,预盈,2013-10-12,-0.05,0
000911,南宁糖业,预亏,2013-10-12,-0.47,0
000972,中基健康,减亏,2013-10-12,-0.6797,0
000862,银星能源,预亏,2013-10-12,0.1236,0
300008,天海防务,预减,2013-10-12,0.174,-80%~-70%
300010,立思辰,预升,2013-10-12,0.1141,-10%~10%
000856,*ST冀装,预亏,2013-10-12,-0.07,0
300107,建新股份,预增,2013-10-12,0.11,48.75%~57.13%
300142,沃森生物,预减,2013-10-12,0.86,-80%~-50%
000848,承德露露,预增,2013-10-12,0.41,61%~65%
300196,长海股份,预升,2013-10-12,0.52,10.15%~29.4%
300253,卫宁健康,预增,2013-10-12,0.31,35%~55%
300261,雅本化学,预升,2013-10-12,0.2095,0%~15%
000835,长城动漫,预盈,2013-10-12,-0.0935,0
000815,美利云,预亏,2013-10-12,-0.26,-55%~-50%
000818,方大化工,预亏,2013-10-12,0.0064,0
000520,长航凤凰,减亏,2013-10-12,-0.9318,0
000737,南风化工,预亏,2013-10-12,0.765,0
000921,海信科龙,预增,2013-10-12,0.4394,70%~100%
000687,华讯方舟,预亏,2013-10-12,-0.003,-3133.9%~-2878.6%
000948,南天信息,预亏,2013-10-12,0.0018,0
000622,*ST恒立,预亏,2013-10-12,-0.039,0
000567,海德股份,预盈,2013-10-12,-0.0071,0
000151,中成股份,预增,2013-10-12,0.0598,220%~270%
000820,神雾节能,预减,2013-10-12,0.11,0
000005,世纪星源,预亏,2013-10-12,-0.015,0
300327,中颖电子,预升,2013-10-12,0.2133,1.1%~9.89%
300356,光一科技,预降,2013-10-12,0.71,-25%~-15%
000652,泰达股份,减亏,2013-10-12,-0.0822,0
000050,深天马A,预增,2013-10-12,0.1041,90%~110%
002052,同洲电子,预减,2013-10-12,0.35,-62.26%~-53.87%
002702,海欣食品,预减,2013-10-12,0.72,-56.77%~-51.53%
000543,皖能电力,预增,2013-10-12,0.3,175.68%~182.57%
600418,江淮汽车,预增,2013-10-12,0.31,80
300259,新天科技,预升,2013-10-11,0.37,10%~30%
300320,海达股份,预升,2013-10-11,0.7279,10%~25%
000100,TCL集团,预增,2013-10-11,0.0575,95%~136%
300213,佳讯飞鸿,预增,2013-10-11,0.1,90%~120%
300055,万邦达,预增,2013-10-11,0.2756,58.59%~66.52%
300026,红日药业,预升,2013-10-11,0.78,35%~45%
300304,云意电气,预升,2013-10-11,0.74,0%~10%
300292,吴通控股,预降,2013-10-11,0.24,-11.19%~-1.33%
300263,隆华节能,预增,2013-10-11,0.3,36%~56%
300251,光线传媒,预增,2013-10-11,0.57,60%~90%
300100,双林股份,预降,2013-10-11,0.62,-10%~0%
002410,广联达,预增,2013-10-11,0.42,80%~110%
002334,英威腾,预升,2013-10-11,0.3,30%~40%
002105,信隆健康,预亏,2013-10-11,0.08,-160%~-120%
002014,永新股份,预降,2013-10-11,0.41,-5%~0%
002671,龙泉股份,预升,2013-10-11,0.82,20%~40%
002651,利君股份,预降,2013-10-11,0.62,-20%~0%
002582,好想你,预升,2013-10-11,0.48,10%~30%
000962,*ST东钽,预降,2013-10-11,0.17,-70%~-40%
000931,中关村,预亏,2013-10-11,0.0753,0
000868,安凯客车,预亏,2013-10-11,0.084,0
000780,平庄能源,预减,2013-10-11,0.47,-95.01%~-93.76%
000510,金路集团,预亏,2013-10-11,-0.1459,0
000502,绿景控股,预盈,2013-10-11,-0.0524,0
000055,方大集团,预增,2013-10-11,0.02,182.94%~215.59%
000519,中兵红箭,预增,2013-10-11,0.023,5475%~5679%
000565,渝三峡A,预增,2013-10-11,0.09,80%~100%
300147,香雪制药,预升,2013-10-11,0.27,30%~38%
300062,中能电气,预升,2013-10-11,0.2,5%~15%
600526,菲达环保,预增,2013-10-11,0.09,100%~120%
600292,远达环保,预增,2013-10-11,0.1433,99
600644,乐山电力,预降,2013-10-11,0.0784,-37.78
600428,中远海特,预亏,2013-10-11,0.0052,0
000863,三湘印象,预减,2013-10-11,0.2,-76.78
000657,中钨高新,减亏,2013-10-11,-0.152,0
000585,东北电气,减亏,2013-10-11,-0.0123,0
000717,*ST韶钢,预盈,2013-10-11,-0.8989,106.66
000851,高鸿股份,预升,2013-10-11,0.0587,20%~40%
000908,景峰医药,减亏,2013-10-11,-0.102,0
000782,美达股份,预减,2013-10-11,0.05,-58
000906,浙商中拓,预增,2013-10-11,0.02,592.74%~662.02%
