code,name,concept
600237,铜峰电子,['金融改革' '蓝宝石' '皖江区域' '苹果概念']
600238,海南椰岛,['参股金融' '生物燃料' '生物质能' '业绩预升' '养老概念']
600239,云南城投,['融资融券' 'QFII重仓' '保障房' '养老概念']
600240,华业资本,['融资融券' '土地流转' '涉矿概念' '股权激励' '重组概念' '业绩预升' '京津冀']
600241,时代万恒,['出口退税' '参股金融' '锂电池' '自贸区' '东亚自贸']
600242,中昌数据,['海上丝路' '摘帽概念' '本月解禁']
600243,青海华鼎,['机器人概念']
600246,万通地产,['土地流转' '京津冀']
600247,ST成城,['固废处理' '图们江' '涉矿概念' '页岩气' '循环经济' '参股金融' '资产注入' 'ST板块']
600248,延长化建,['参股金融' '陕甘宁']
600249,两面针,['参股金融' '金融参股']
600250,南纺股份,['创投概念']
600251,冠农股份,['涉矿概念' '社保重仓' 'O2O模式' '稀缺资源']
600252,中恒集团,['生物疫苗' '融资融券' '参股金融' '抗癌' '金融参股']
600255,鑫科材料,['农村金融' '超导概念' '参股金融' '锂电池' '皖江区域' '民营银行']
600256,广汇能源,['融资融券' '基金重仓' '页岩气' '新能源' '油气改革' '保险重仓']
600257,大湖股份,['融资融券' '土地流转' '体育概念' '业绩预升' '创投概念' '水域改革' '长株潭']
600258,首旅酒店,['重组概念' '分拆上市']
600259,广晟有色,['融资融券' '券商重仓' '稀土永磁' '稀缺资源']
600260,凯乐科技,['融资融券' 'QFII重仓' '安防服务' '参股金融' '新三板' '民营银行' '金融参股']
600261,阳光照明,['节能环保' '参股金融' '绿色照明' '低碳经济']
600262,北方股份,['军工航天' '丝绸之路']
600265,*ST景谷,['准ST股' 'ST板块' '风沙治理' '稀缺资源']
600266,北京城建,['融资融券' '基金重仓' '参股金融' '创投概念' '保障房' '京津冀' '金融参股' '分拆上市']
600267,海正药业,['生物疫苗' '融资融券' '超级细菌' '出口退税' '基金重仓' '社保重仓' '抗流感' '抗癌' '保险重仓' '养老概念']
600268,国电南自,['节能环保' '沿海发展' '券商重仓' '节能' '充电桩' '智能电网' '铁路基建']
600269,赣粤高速,['参股金融' '资产注入' '金融参股' '核电核能']
600270,外运发展,['QFII重仓']
600271,航天信息,['融资融券' '食品安全' '军工航天' '资产注入' '信息安全' '电子支付' '含可转债' '保险重仓' '物联网' '三网融合']
600272,开开实业,['含B股' '业绩预降']
600273,嘉化能源,['太阳能' '参股金融' '锂电池' '准ST股' '金融参股']
600275,武昌鱼,['涉矿概念']
600276,恒瑞医药,['融资融券' '股权激励' '基金重仓' '沿海发展' '抗癌' '保险重仓']
600277,亿利洁能,['融资融券' '资产注入' '风沙治理']
600278,东方创业,['上海自贸' '出口退税' '参股金融' '国企改革' '迪士尼' '上海本地' '金融参股']
600279,重庆港九,['成渝特区']
600280,中央商场,['社保重仓' 'O2O模式' '参股金融' '内贸规划' '业绩预升' '新三板']
600281,太化股份,['业绩预降']
600282,南钢股份,['参股金融' '新三板' '低碳经济']
600283,钱江水利,['创投概念' '水利建设']
600284,浦东建设,['上海自贸' '迪士尼']
600285,羚锐制药,['QFII重仓' '股权激励' '参股金融' '业绩预升']
600287,江苏舜天,['参股金融' '体育概念' '业绩预升' '股期概念' '金融参股']
600288,大恒科技,['融资融券' '食品安全' '参股金融' '3D打印' '股期概念' '金融参股' '分拆上市']
600289,亿阳信通,['4G概念' '股权激励' '电子支付' '智能交通' '充电桩' '云计算' '三网融合']
600290,华仪电气,['风能概念' '股权激励' '新能源' '污水处理' '业绩预降' '风能' '低碳经济']
600291,西水股份,['互联金融' '参股金融' '金融参股']
600292,远达环保,['固废处理' '循环经济' '参股金融' '成渝特区' '业绩预升' '空气治理' '金融参股' '低碳经济' '核电核能']
600293,三峡新材,['融资融券' '参股金融']
600295,鄂尔多斯,['太阳能' '多晶硅' '资产注入' '含B股']
600297,广汇汽车,['抗癌' '振兴沈阳']
600298,安琪酵母,['融资融券']
600299,安迪苏,['维生素' '聚氨酯']
600300,维维股份,['融资融券' '参股金融' '创投概念']
600301,*ST南化,['融资融券' 'ST板块']
600302,标准股份,['参股金融' '陕甘宁' '金融参股']
600303,曙光股份,['节能环保' '振兴沈阳']
600305,恒顺醋业,['QFII重仓' '金融改革' '参股金融' '券商重仓' '新三板']
600306,*ST商城,['O2O模式' '参股金融' 'ST板块']
600307,酒钢宏兴,['陕甘宁' '核电核能']
600308,华泰股份,['太阳能' '黄河三角']
600309,万华化学,['融资融券' '基金重仓' '聚氨酯' '创投概念' '保险重仓' '建筑节能' '黄河三角' '低碳经济']
600310,桂东电力,['参股金融' '新三板' '金融参股']
600311,荣华实业,['黄金概念' '融资融券' '陕甘宁' '生物燃料' '生物质能' '摘帽概念']
600312,平高电气,['融资融券' '智能电网']
600313,农发种业,['土地流转']
600315,上海家化,['融资融券' '股权激励' '基金重仓' '社保重仓' '上海本地']
600316,洪都航空,['融资融券' '信托重仓' '参股金融' '军工航天' '券商重仓']
600317,营口港,['东亚自贸' '振兴沈阳']
600318,新力金融,['重组概念' '皖江区域']
600319,*ST亚星,['O2O模式' '准ST股' 'ST板块' '黄河三角']
600320,振华重工,['海工装备' '含B股' '上海本地']
600321,国栋建设,['融资融券' '成渝特区']
600322,天房发展,['保障房' '京津冀']
600323,瀚蓝环境,['QFII重仓' '固废处理' '循环经济' '污水处理']
600325,华发股份,['融资融券' '广东自贸' '社保重仓' '国企改革' '粤港澳' '金融参股']
600326,西藏天路,['涉矿概念' '参股金融' '水利建设' '稀缺资源']
600327,大东方,['金融改革' 'O2O模式' '参股金融' '民营银行' '金融参股']
600328,兰太实业,['新能源' '参股金融' '稀缺资源' '核电核能']
600329,中新药业,['基因芯片' '抗癌' '基因概念' '养老概念']
600330,天通股份,['太阳能' '金融改革' '军工航天' '智能机器' '稀土永磁' '蓝宝石' '分拆上市']
600331,宏达股份,['信托重仓' '参股金融' '成渝特区' '股期概念' '金融参股' '稀缺资源']
600332,白云山,['生物疫苗' '融资融券' '阿里概念' '抗流感' '含H股' '养老概念' '金融参股']
600333,长春燃气,['融资融券' '图们江']
600335,国机汽车,['参股金融' '特斯拉']
600336,澳柯玛,['涉矿概念' '参股金融' '锂电池' '日韩贸易']
600337,美克家居,['出口退税' '股权激励' '券商重仓' '奢侈品']
600339,*ST天利,['重组概念' '油气改革' '聚氨酯' '参股金融' 'ST板块' '金融参股']
600340,华夏幸福,['融资融券' '保障房' '京津冀']
600343,航天动力,['陕甘宁' '军工航天' '节能']
600345,长江通信,['4G概念' '智能穿戴' '股权激励' '武汉规划' '宽带提速' '卫星导航' '业绩预降' '物联网']
600346,恒力股份,['碳纤维' '摘帽概念' '准ST股' '振兴沈阳']
600348,阳泉煤业,['融资融券' '稀缺资源' '低碳经济']
600350,山东高速,['参股金融' '自贸区' '污水处理' '东亚自贸' '金融参股']
600351,亚宝药业,['生物疫苗' '民营银行' '婴童概念']
600352,浙江龙盛,['参股金融' '业绩预升' '券商重仓' '新三板' '分拆上市']
600353,旭光股份,['军工航天' '成渝特区' '新三板']
600354,敦煌种业,['融资融券' '土地流转' '生物育种' '股权激励' '参股金融' '陕甘宁' '丝绸之路' '生态农业']
600355,精伦电子,['武汉规划']
600358,国旅联合,['体育概念' '新三板']
600359,新农开发,['太阳能' '涉矿概念']
600360,华微电子,['图们江' '触摸屏' '业绩预升' '绿色照明' '金融参股' '低碳经济']
600361,华联综超,['赛马概念' 'QFII重仓' '保险重仓']
600362,江西铜业,['融资融券' '资产注入' '稀土永磁' '整体上市' '含H股' '业绩预降' '稀缺资源']
600363,联创光电,['节能环保' '参股金融' '军工航天' '绿色照明']
600366,宁波韵升,['融资融券' '风能概念' '参股金融' '创投概念' '稀土永磁' '节能' '风能' '低碳经济']
600367,红星发展,['出口退税' '锂电池' '稀缺资源']
600368,五洲交通,['涉矿概念' '海上丝路' '业绩预降']
600369,西南证券,['融资融券' '信托重仓' '成渝特区']
600371,万向德农,['生物育种' '生物燃料' '生态农业' '生物质能' '业绩预降']
600372,中航电子,['融资融券' '信托重仓' '军工航天' '券商重仓' '保险重仓']
600373,中文传媒,['三网融合']
600375,*ST星马,['业绩预升' '皖江区域' 'ST板块']
600376,首开股份,['融资融券' '参股金融' '保障房' '京津冀' '保险重仓']
600377,宁沪高速,['QFII重仓' '券商重仓' '含H股']
600378,天科股份,['节能环保' '页岩气' '成渝特区']
600379,宝光股份,['陕甘宁' '保险重仓']
600380,健康元,['参股金融' '业绩预升' '深圳本地' '金融参股']
600381,青海春天,['股权激励' '摘帽概念']
600382,广东明珠,['参股金融' '金融参股']
600383,金地集团,['融资融券' '信托重仓' '基金重仓' '深圳本地' '保障房' '保险重仓']
600385,山东金泰,['黄金概念' '云计算']
600386,北巴传媒,['文化振兴']
600387,海越股份,['页岩气' '油气改革' '创投概念']
600388,龙净环保,['节能环保' '股权激励' '空气治理' '海峡西岸' '低碳经济']
600389,江山股份,['QFII重仓' '出口退税' '沿海发展' '业绩预升' '草甘膦' '金融参股']
600390,*ST金瑞,['重组概念' '参股金融' '资产注入' '锂电池' '燃料电池' '特斯拉' 'ST板块' '长株潭']
600391,成发科技,['军工航天' '成渝特区']
600392,盛和资源,['重组概念' '稀土永磁' '低碳经济']
600393,粤泰股份,['涉矿概念' '资产注入' '整体上市']
600395,盘江股份,['融资融券' '参股金融' '业绩预降' '金融参股']
600396,金山股份,['风能概念' '重组概念' '新能源' '风能' '振兴沈阳' '低碳经济']
600397,安源煤业,['业绩预降']
600398,海澜之家,['赛马概念' '参股金融']
600399,抚顺特钢,['参股金融' '军工航天']
600400,红豆股份,['金融改革' '民营银行']
600401,海润光伏,['摘帽概念' '金融参股']
600405,动力源,['锂电池' '节能' '准ST股' '充电桩' '空气治理']
600406,国电南瑞,['融资融券' '基金重仓' '央企50' '沿海发展' '节能' '充电桩' '智能电网']
600408,安泰集团,['融资融券' '摘帽概念' '准ST股']
600409,三友化工,['出口退税' '央企50' '业绩预升']
600410,华胜天成,['股权激励' '阿里概念' 'IPV6概念' '国产软件' '新三板' '云计算']
600415,小商品城,['互联金融' '电商概念' '融资融券' '金融改革' '社保重仓' '参股金融' '内贸规划' '金融参股']
600416,湘电股份,['风能概念' '超导概念' '新能源' '军工航天' '风能' '铁路基建' '低碳经济' '核电核能' '长株潭']
600418,江淮汽车,['融资融券' 'QFII重仓' '业绩预升' '保险重仓' '特斯拉' '皖江区域']
600419,天润乳业,['婴童概念' '低碳经济']
600420,现代制药,['重组概念' '券商重仓']
600421,仰帆控股,['武汉规划']
600422,昆药集团,['股权激励' '业绩预升']
600423,柳化股份,['QFII重仓' '业绩预降' '低碳经济']
600425,青松建化,['融资融券' '风能概念' '丝绸之路' '券商重仓' '保障房' '业绩预降' '风能']
600426,华鲁恒升,['融资融券' '聚氨酯' '券商重仓' '保险重仓' '黄河三角' '低碳经济']
600428,中远海特,['央企50' '海工装备' '海上丝路' '粤港澳' '整体上市']
600429,三元股份,['重组概念' '业绩预降' '婴童概念']
600432,*ST吉恩,['ST板块' '稀缺资源']
600433,冠豪高新,['融资融券' '博彩概念']
600435,北方导航,['融资融券' '军工航天' '新三板']
600436,片仔癀,['融资融券' '社保重仓' 'O2O模式' '抗癌' '海上丝路' '海峡西岸']
600438,通威股份,['太阳能' '新能源' '成渝特区' '多晶硅' '业绩预升']
600439,瑞贝卡,['参股金融']
600444,国机通用,['摘帽概念' '皖江区域']
600446,金证股份,['互联金融' '电商概念' '股权激励' '阿里概念']
600448,华纺股份,['黄河三角']
600449,宁夏建材,['融资融券' '参股金融' '陕甘宁' '丝绸之路']
600452,涪陵电力,['参股金融' '成渝特区' '金融参股']
600455,博通股份,['陕甘宁']
600456,宝钛股份,['融资融券' 'QFII重仓' '陕甘宁' '3D打印' '军工航天' '资产注入' '海水淡化' '稀缺资源']
600458,时代新材,['融资融券' '碳纤维' '海水淡化' '污水处理' '铁路基建' '长株潭']
600459,贵研铂业,['固废处理' '燃料电池' '空气治理']
600460,士兰微,['触摸屏' '业绩预升' '绿色照明']
600461,洪城水业,['创投概念' '券商重仓' '污水处理']
600462,九有股份,['图们江']
600463,空港股份,['基因芯片' '基因概念' '京津冀']
600466,蓝光发展,['3D打印' '成渝特区']
600467,好当家,['融资融券' '参股金融' '水域改革' '保险重仓' '金融参股']
600468,百利电气,['超导概念' '参股金融' '券商重仓']
600469,风神股份,['出口退税' '参股金融' '金融参股']
600470,六国化工,['融资融券' '信托重仓' '锂电池' '业绩预降' '皖江区域']
